札幌日産平岸店	(43.0316068, 141.3775834)
コートドール平岸本店	(43.0324755, 141.3807724)
ラルズストア平岸店	(43.0333009, 141.3772346)
ファミリーマート札幌平岸4条店	(43.0343731, 141.3757295)
セイコーマート平岸4条店	(43.0361703, 141.3738362)
ファミリーマート札幌平岸3条店	(43.0389863, 141.3731659)
ビーズホビー平岸店	(43.0412336, 141.3707874)
ビバホーム豊平店	(43.0453627, 141.3723527)
ザ・ビッグ豊平店	(43.0469315, 141.3755645)
ダイソービッグ豊平店	(43.0471354, 141.3755592)
セイコーマート豊平6条8丁目店	(43.0463239, 141.3726409)
セブン-イレブン札幌豊平6条店	(43.0480781, 141.3713692)
北海斎場	(43.0513663, 141.369573)
ファミリーマート札幌豊平6条店	(43.0506167, 141.3657844)
セイコーマート豊平6条店	(43.0501611, 141.3651528)
セイコーマートほんま店	(43.0447446, 141.3816638)
セブン-イレブン豊平7丁目店	(43.0500275, 141.3731581)
セブン-イレブン豊平5条店	(43.0525879, 141.3672168)
北海道三菱自動車販売豊平店	(43.0450615, 141.3820772)
セブン-イレブン札幌豊平13丁目店	(43.0455633, 141.3827397)
ローソン札幌豊平1条店	(43.0506616, 141.3774504)
セブン-イレブン札幌豊平2条8丁目店	(43.0503578, 141.376002)
ネッツトヨタ道都豊平店	(43.0506184, 141.3733198)
北海道マツダ販売豊平店	(43.0515867, 141.3718687)
ローソン札幌豊平1条二丁目店	(43.0554046, 141.3689563)
セイコーマートすずき店	(43.0551204, 141.369997)
ローソン札幌豊平3条一丁目店	(43.0552604, 141.3657035)
ドコモショップ美園店	(43.044663, 141.3827207)
スーパーアークス美園店	(43.0448414, 141.3837346)
ソフトバンクソフトバンク美園	(43.0440925, 141.3838037)
ベルコシティホール美園斎場	(43.0437495, 141.3845681)
ファミリーマート札幌美園3条店	(43.0435358, 141.3847746)
セブン-イレブン東札幌1条4丁目店	(43.0455113, 141.3886723)
ローソン札幌美園2条六丁目店	(43.0420323, 141.3898681)
タイヤセレクト豊平	(43.0430026, 141.3839093)
プジョー札幌南	(43.0409617, 141.3879381)
ダイハツ豊平	(43.0406125, 141.3884796)
トヨタカローラ札幌本店	(43.0400589, 141.3891237)
セブン-イレブン札幌美園5条店	(43.0405637, 141.384707)
ビックリッキー美園店	(43.0395995, 141.3807891)
セイコーマート美園駅前店	(43.0371944, 141.3845049)
ローソン札幌美園8条店	(43.0407344, 141.3780347)
セブン-イレブン札幌美園10条店	(43.0348139, 141.3833232)
ローソン札幌美園8条七丁目店	(43.0357778, 141.3861485)
セイコーマート美園10条店	(43.034431, 141.3839517)
セイコーマートくぼた店	(43.0710151, 141.3593837)
髙城商店	(43.0714029, 141.3597411)
ブックオフ札幌光星店	(43.0717937, 141.3658868)
ローソン札幌北7条東店	(43.0719949, 141.3657889)
ドコモショップ札幌光星店	(43.0722303, 141.365957)
イトーヨーカドーアリオ札幌店	(43.0723463, 141.3707858)
ゴルフ5光星店	(43.0730467, 141.3596026)
スポーツデポ光星店	(43.0735356, 141.3594618)
札幌ベルコ会館	(43.0766555, 141.3818916)
ファミリーマート札幌北6条東20丁目店	(43.0770251, 141.3849617)
セブン-イレブン札幌北10条東店	(43.0737575, 141.3559759)
東光ストア東区役所駅前店	(43.0775332, 141.3638519)
ダイソーセレスタ東区役所駅前店	(43.0777017, 141.3638116)
まいばすけっと北11条東8丁目店	(43.0759137, 141.3645945)
auショップ東区役所前	(43.0761409, 141.3645489)
セイコーマートおしだ店	(43.075273, 141.3659141)
セブン-イレブン	(43.078825, 141.3733143)
セイコーマート北12条東店	(43.0793657, 141.3755191)
ローソン札幌北12東十七丁目店	(43.0788916, 141.3783837)
セブン-イレブン札幌北13条東駅前店	(43.0769857, 141.3537067)
セブン-イレブン札幌北11条東3丁目店	(43.075523, 141.3573253)
ローソン札幌北14条店	(43.0796779, 141.3608775)
マックスバリュ光星店	(43.0786866, 141.3639835)
プラザ札幌ステラプレイス店	(43.0680848, 141.351406)
まいばすけっと北14条東14丁目店	(43.0812755, 141.3725688)
ソフトバンクショップソフトバンク環状通	(43.0812697, 141.3723542)
ネッツトヨタ道都元町店	(43.0806369, 141.3744758)
ゲオ札幌環状通東店	(43.0816246, 141.3750857)
まいばすけっと北14条東15丁目店	(43.0810766, 141.375068)
札幌トヨペットクルマックス元町店	(43.0803673, 141.3753938)
ローソン札幌北17東三丁目店	(43.0825228, 141.3554691)
ローソン札幌北17条東7店	(43.0828764, 141.3629612)
セブン-イレブン札幌北15条東店	(43.0812049, 141.36749)
セイコーマート丸田くぼた店	(43.0844849, 141.3696659)
セイコーマート環状通東店	(43.0824476, 141.3742519)
セイコーマート北16条東店	(43.0830626, 141.3745601)
柳月札幌店	(43.0832451, 141.3746044)
マックスバリュ元町店	(43.0848277, 141.3743359)
ダイソーマックスバリュ元町店	(43.0850459, 141.3743032)
アオキ札幌環状通東店	(43.0824094, 141.3763977)
タイヤ館北16条環状通り店	(43.0837251, 141.3790503)
シュー・プラザ環状通り東店	(43.0830003, 141.3805818)
ホダカ元町店	(43.0835997, 141.3805469)
ディーシーエム元町店	(43.0831825, 141.3823279)
ホンダカーズ北海道環状通東店	(43.0831335, 141.3831031)
ローソン札幌北18東一丁目店	(43.0825792, 141.3522963)
北海道三菱自動車販売北19条店	(43.084726, 141.3516417)
セブン-イレブン札幌北20条東店	(43.0856524, 141.3507514)
セブン-イレブン札幌北18条東店	(43.0841824, 141.3626116)
スーパーエース	(43.0848364, 141.3634434)
セブン-イレブン札幌北18条東15丁目店	(43.0854121, 141.3722636)
トヨタカローラ札幌ジョイック美香保	(43.0855491, 141.3732723)
セイコーマート北20条東15丁目店	(43.088475, 141.3727945)
セブン-イレブン札幌北18条東16丁目店	(43.0862651, 141.3739235)
セブン-イレブン札幌北19条東店	(43.0869071, 141.3803726)
セイコーマート元町北18条店	(43.0854782, 141.3805328)
ローソン札幌北19東二十一丁目店	(43.0871479, 141.3836265)
セレモニーホール青柳	(43.0862871, 141.3855554)
香華殿札幌東斎場	(43.088769, 141.3491286)
ローソン札幌北22東一丁目店	(43.0889975, 141.3487807)
まいばすけっと北23条東1丁目店	(43.0910113, 141.3504551)
セブン-イレブン札幌北21条東15丁目店	(43.0905974, 141.3721673)
むすめやホール元町	(43.0906465, 141.3716443)
北菓楼札幌本館	(43.0619048, 141.3488307)
コープさっぽろ元町店	(43.0908611, 141.3741977)
ダイソーアオヤマ札幌元町店	(43.0910479, 141.3740005)
ダイコクドラッグ札幌南2条店	(43.05867, 141.3560515)
サッカーショップKAMO	(43.0587876, 141.3533339)
ファミリーマート札幌南2条東4丁目店	(43.0599519, 141.3619853)
タイヤセレクト元町	(43.0892468, 141.3810243)
ファミリーマート札幌北22条東18丁目店	(43.0916997, 141.376616)
ブック・ネット・ワン北23条元町店	(43.0940753, 141.3759837)
auショップ元町	(43.0939746, 141.3833747)
マツヤデンキ元町店	(43.0939276, 141.3836671)
やわらぎ斎場元町	(43.0932567, 141.3870721)
ネッツトヨタ札幌中央店	(43.0927554, 141.3488437)
札幌トヨタ北光支店	(43.0932196, 141.3489805)
セイコーマート大学村店	(43.0938582, 141.3537009)
セブン-イレブン札幌北24条東店	(43.0924258, 141.357894)
ダイヤ書房北25条店	(43.0943083, 141.3607092)
ローソン札幌北24東十二丁目店	(43.0934406, 141.3656418)
ローソン札幌北25東七丁目店	(43.094559, 141.3587887)
ローソン札幌元町駅前店	(43.0944493, 141.3712664)
セイコーマート元町駅前店	(43.0959516, 141.3703383)
ホンダカーズ南札幌元町駅前店	(43.0961004, 141.3708721)
まいばすけっと北25条東16丁目店	(43.0954636, 141.3716462)
セブン-イレブン札幌北24条通り店	(43.0947172, 141.3756423)
セリア西友元町北二十四条店	(43.0952797, 141.3832283)
セイコーマート北25条東店	(43.0970045, 141.3839581)
セイコーマート東区元町東店	(43.0936026, 141.388158)
日産プリンス札幌北支店	(43.0947215, 141.3484765)
スズキアリーナ札幌北	(43.0971525, 141.3480468)
ローソン札幌北30条東店	(43.098017, 141.347715)
札幌トヨペット北店	(43.0998481, 141.3473017)
セブン-イレブン札幌北32条店	(43.0999517, 141.3490663)
セイコーマートみやもと店	(43.0982435, 141.3509997)
キャンドゥ北栄店	(43.0955173, 141.34898)
ネッツトヨタ道都北26条店	(43.0945204, 141.349326)
セイコーマートみぞぶち店	(43.1005258, 141.3567353)
セイコーマート北27条東店	(43.0964239, 141.3595135)
札幌日産北光店	(43.0969407, 141.3594144)
セブン-イレブン札幌北27条東店	(43.0969729, 141.360028)
東区博善斎場	(43.0978739, 141.3597544)
スーパーエース	(43.0986722, 141.3598373)
ソフトバンクショップソフトバンク札幌元町	(43.0977891, 141.3705016)
セイコーマート北30条東店	(43.0997937, 141.369988)
セリアイオン札幌元町店	(43.101402, 141.3678596)
無印良品イオン札幌元町店	(43.101191, 141.3679183)
まいばすけっと北7条西17丁目店	(43.067054, 141.3280111)
サイクルショップおかべ	(43.0398471, 141.3511754)
サイクルアトリエK	(43.0306601, 141.3687438)
ロードキッズ	(43.0510388, 141.3865068)
札幌じてんしゃ本舗	(43.0968633, 141.4177285)
サイクルファクトリー	(43.0717168, 141.3021197)
セブン-イレブン札幌琴似1条7丁目店	(43.0719939, 141.3016616)
サイクルショップさとう	(43.0475662, 141.4604342)
OLD NEW	(43.0423497, 141.325806)
ダイハツ北海道販売東店	(43.0990324, 141.3708423)
サイクルベースあさひ新道東店	(43.1041383, 141.369989)
洋服の山下新道東店	(43.1041997, 141.371471)
スズキアリーナ札幌東	(43.1038539, 141.3755503)
ローソン札幌北26条東店	(43.0978888, 141.3783102)
セブン-イレブン札幌北26条東21丁目店	(43.0988036, 141.3844124)
西松屋札幌東店	(43.1018393, 141.3773889)
セブン-イレブン札幌北31条東店	(43.1031256, 141.3771205)
イエローハット新道店	(43.102839, 141.3787773)
スズキオート札幌	(43.1021927, 141.3809941)
カーセブン札幌東店	(43.100525, 141.3851525)
スタジオ・アンEAST店	(43.1002289, 141.3851958)
タイヤガーデン	(43.0984753, 141.3853123)
ローソン札幌北36東一丁目店	(43.1037747, 141.3452888)
札幌日産北36条店	(43.1040638, 141.3463225)
ホンダカーズ北海道北38条店	(43.1061141, 141.3465032)
ファミリーマート札幌北35条東1丁目店	(43.103811, 141.3468489)
北海道スバル札幌北店	(43.1030987, 141.3470755)
ベルパルク	(43.1066357, 141.3493635)
セブン-イレブン北38条店	(43.1065414, 141.3520048)
マルミ北栄商店	(43.1040428, 141.3576854)
セブン-イレブン札幌北35条東店	(43.1044303, 141.3575303)
ブックオフ北41条店	(43.1109294, 141.3540398)
セカンドストリート北41条店	(43.1112389, 141.3574369)
セブン-イレブン札幌北41条東9丁目店	(43.1114506, 141.3578891)
セイコーマート北36条東店	(43.1056701, 141.3578437)
やわらぎ斎場北光	(43.1052236, 141.357951)
シュー・プラザ北34条店	(43.1037137, 141.3584633)
セブン-イレブン札幌北34条東13丁目店	(43.104408, 141.3651404)
プロノ札幌本店	(43.1046814, 141.365603)
セイコーマート北38条店	(43.1093704, 141.367193)
ローソン札幌北15条西店	(43.078557, 141.348825)
ローソン札幌北41条店	(43.1125925, 141.3655671)
イオン札幌栄町店	(43.1142414, 141.367241)
ドコモショップ栄町店	(43.112924, 141.3690852)
セブン-イレブン札幌北39条東16丁目店	(43.1102506, 141.3680243)
マックスバリュエクスプレス新道店	(43.1050735, 141.3702403)
札幌トヨタ新道店	(43.1047955, 141.3746144)
ローソン札幌北38条東店	(43.1102373, 141.3742464)
ファミリーマート札幌南4条西3丁目店	(43.0555203, 141.354336)
ファミリーマート札幌すすきの店	(43.0545668, 141.3538142)
セイコーマート丘珠空港前店	(43.1098006, 141.3801942)
ローソン札幌北34東二十丁目店	(43.1043631, 141.3770147)
ビッグエムワン新道本店	(43.104241, 141.3773492)
ニトリ新道店	(43.1027337, 141.3819129)
ローソン札幌北35条東店	(43.1016868, 141.3894673)
CaDen 平岸店	(43.0291909, 141.367949)
ゲオ札幌麻生店	(43.1061039, 141.3329399)
まいばすけっと新琴似6条1丁目店	(43.1083926, 141.3336072)
セイコーマート北42条東1丁目店	(43.1101816, 141.3455302)
ドコモショップ西岡店	(43.0232842, 141.3910816)
ファミリーマート札幌西岡3条店	(43.023549, 141.3911077)
セイコーマート北42条店	(43.1112187, 141.3520792)
ドン・キホーテ北42条店	(43.112082, 141.3550961)
北日本自動車共販	(43.1145219, 141.3549745)
ボストンベイク	(43.1159147, 141.3546927)
富士メガネ北43条店	(43.1130892, 141.3559341)
卸売スーパー北42条店	(43.1122062, 141.3579833)
しまむら栄町店	(43.1127147, 141.3625095)
セブン-イレブン札幌北45条東14丁目店	(43.1169806, 141.3630416)
セイコーマートうちがた店	(43.1161614, 141.3641711)
スイートデコレーション栄町店	(43.1149014, 141.3671821)
シャトレーゼ栄町店	(43.1137919, 141.3695107)
セイコーマート栄町店	(43.1177984, 141.3720571)
セブン-イレブン札幌北42条東18丁目店	(43.1138955, 141.3706874)
ソフトバンクソフトバンク栄町	(43.1139416, 141.3709776)
三愛自動車	(43.114089, 141.3722994)
オートバックス札幌北47条店	(43.1167189, 141.3442545)
セイコーマートさいかわ店	(43.115495, 141.3471244)
ソフトバンクソフトバンク北栄	(43.1195441, 141.3543023)
てんぱん斎場	(43.1220386, 141.3451342)
ラッキー北49条店	(43.1207995, 141.353307)
ゲオ札幌北49条店	(43.1206312, 141.3545187)
ホクレンショップ49条店	(43.1215048, 141.3641838)
スズキアリーナ百合が原	(43.1216928, 141.367664)
六花亭百合が原店	(43.1241567, 141.3633977)
セイコーマート百合が原公園店	(43.1253488, 141.3622124)
ホンダカーズ北海道百合が原店	(43.1254486, 141.3632051)
ローソン札幌百合が原六丁目店	(43.1338653, 141.367681)
セブン-イレブン札幌百合が原店	(43.1348691, 141.3678692)
セブン-イレブン札幌本町1条店	(43.0788503, 141.3820144)
二木ゴルフ札幌東店	(43.0823657, 141.3839564)
アオキ札幌東本町店	(43.0804485, 141.3885374)
セブン-イレブン札幌本町2条店	(43.0804583, 141.3888464)
しまむら苗穂店	(43.0785282, 141.3928413)
アベイル苗穂店	(43.0786938, 141.3933917)
ローソン札幌本町2条八丁目店	(43.0773969, 141.3954565)
ローソン札幌本町1条店	(43.0736869, 141.3962005)
レクサス東苗穂	(43.0759882, 141.3980887)
札幌日産環状東店	(43.0766082, 141.3986769)
プロノ東苗穂店	(43.0760216, 141.3991523)
トヨタカローラ札幌ジョイック東苗穂	(43.0762865, 141.3993161)
セイコーマート東区本町1条店	(43.0746251, 141.393064)
セカンドストリート札幌伏古店	(43.0830137, 141.384311)
ホンダカーズ札幌西オートテラス伏古	(43.0828251, 141.385571)
ダイソー札幌伏古環状通店	(43.0813934, 141.3890818)
セイコーマート伏古店	(43.0804138, 141.3909055)
ハードオフ札幌伏古店	(43.0839819, 141.3903806)
オフハウス	(43.0837071, 141.3909237)
ブックオフ伏古店	(43.0840639, 141.3910997)
セブン-イレブン札幌伏古4条店	(43.0858057, 141.391658)
セイコーマート伏古5条店	(43.0870026, 141.3925543)
ドコモショップ伏古店	(43.0875785, 141.393268)
シャトレーゼ伏古店	(43.0917862, 141.3913785)
セブン-イレブン札幌伏古8条店	(43.0896526, 141.3979838)
ローソン札幌伏古8条店	(43.0919423, 141.3972772)
セイコーマート伏古9条店	(43.092543, 141.3977381)
産直生鮮市場ふしこ店	(43.0926682, 141.3991968)
コープさっぽろ新道店	(43.0960949, 141.3994752)
セイコーマート伏古11条店	(43.0969864, 141.4011321)
セブン-イレブン札幌伏古12条店	(43.0977673, 141.4054026)
メガセンタートライアル伏古店	(43.1013643, 141.4033856)
セブン-イレブン札幌伏古14条店	(43.1026298, 141.4037235)
セカンドストリート丘珠空港通店	(43.1009955, 141.4076043)
東京靴流通センター環状線伏古店	(43.0797153, 141.3926377)
富士メガネ伏古店	(43.079556, 141.3931497)
眼鏡市場札幌東苗穂店	(43.0864882, 141.4053648)
ゴルフ・ドゥ札幌環状東店	(43.0863697, 141.405619)
洋服の青山東苗穂店	(43.0768002, 141.400169)
ケーズデンキ東苗穂店	(43.0777481, 141.4005859)
イオン	(43.0798217, 141.4047104)
ジーユーイオンモール札幌苗穂店	(43.0803899, 141.4025407)
ヤマダ電機テックランド札幌苗穂店	(43.0800578, 141.4076222)
スーパーオーシャン21	(43.0782637, 141.4046212)
ドコモショップ苗穂店	(43.0787162, 141.4051633)
札幌日産東苗穂店	(43.0811264, 141.402754)
北海道日野自動車本社・札幌支店	(43.0817393, 141.4041194)
北海道日産東店	(43.0843312, 141.410776)
北海道マツダ東苗穂店	(43.0847222, 141.4109154)
北海道スバル札幌東店	(43.0847243, 141.4092726)
auショップ東苗穂店	(43.0863464, 141.4058467)
セブン-イレブン札幌東苗穂4条店	(43.0863172, 141.406058)
セイコーマート東苗穂4条店	(43.0846033, 141.4099748)
ホンダカーズ札幌中央東苗穂店	(43.0859982, 141.4065462)
フォルクスワーゲンSapporo Higashi	(43.0912794, 141.4071118)
アウディ札幌東	(43.091078, 141.4078491)
フィアット札幌東	(43.0903806, 141.4071176)
札幌トヨタ東苗穂店	(43.087795, 141.4078974)
セイコーマートつねまる店	(43.0894098, 141.4091999)
きのとや東苗穂工場 直売店	(43.0877057, 141.4112715)
石上車輌新道店	(43.0935807, 141.4040324)
セブン-イレブン札幌東苗穂7条店	(43.0931394, 141.4122078)
セイコーマート東苗穂8条店	(43.0953144, 141.412993)
札幌トヨペット東苗穂店	(43.0952246, 141.4136019)
ゲオ札幌東苗穂店	(43.0953833, 141.4139107)
フジファイブデイズ札幌東店	(43.0965628, 141.4147226)
マツヤデンキ	(43.0998985, 141.4103686)
マルコストアー	(43.0990886, 141.4156603)
ソフトバンクショップソフトバンク東苗穂	(43.1004538, 141.4170525)
auショップモエレ店	(43.1013028, 141.4176328)
角食ラボ	(43.1021454, 141.4175915)
セブン-イレブン札幌三角点通り店	(43.1045997, 141.4201532)
ケーキショップあかね	(43.1059379, 141.4213552)
ザ・ビッグ エクスプレスモエレ店	(43.1069101, 141.4218633)
西松屋札幌東雁来店	(43.0940647, 141.4307517)
ネッツトヨタ札幌プラザかりき275	(43.0908847, 141.4166604)
タイヤ館275店	(43.0921338, 141.4197376)
札幌日産くるまるく雁来店	(43.0924539, 141.4209861)
セイコーマート東雁来8条店	(43.0955551, 141.4194255)
ジーベック東雁来店	(43.0931959, 141.4225534)
ディーシーエム東雁来店	(43.0953998, 141.4280674)
ミートボーイ	(43.0947154, 141.4290359)
もち吉札幌東雁来店	(43.0947846, 141.4302749)
セブン-イレブン札幌東雁来11条店	(43.0972976, 141.4309151)
セブン-イレブン札幌ひばりが丘店	(43.0312319, 141.4626807)
セイコーマートさくま店	(43.1293463, 141.4403848)
ウィズマート丘珠店	(43.1255273, 141.4032941)
ニトリ エクスプエス札幌丸井今井店	(43.0602133, 141.3547452)
ヨドバシカメラマルチメディア札幌	(43.0683703, 141.3476655)
ファミリーマート札幌北4条東1丁目店	(43.0674522, 141.3570936)
ファミリーマート札幌川沿4条店	(42.9946833, 141.3319029)
ファミリーマート札幌南郷15丁目店	(43.033333, 141.4272938)
セブン-イレブン札幌月寒東2条店	(43.0275916, 141.4035145)
サムズバイク	(43.0288261, 141.3936331)
ドコモショップ札幌駅前通チカホ店	(43.0641675, 141.3517972)
ローソンJPローソン赤れんが テラス店	(43.063694, 141.3499102)
富士メガネグランドホテル前店	(43.0631323, 141.3517779)
イシヤショップ札幌大通本店	(43.0611546, 141.3516706)
札幌トヨタ特販部・中央店	(43.0610762, 141.3466716)
ドコモショップ札幌店	(43.0596574, 141.3562281)
札幌シャンテ	(43.0596988, 141.3559238)
ソフトバンクソフトバンク札幌中央	(43.0595, 141.3544867)
ソフトバンクソフトバンク札幌大通	(43.0586074, 141.3417153)
大丸藤井セントラル	(43.0589555, 141.3536136)
ファミリーマート札幌南1条西5丁目店	(43.0585911, 141.3507808)
ファミリーマート札幌南2条西5丁目店	(43.0577496, 141.3510012)
セイコーマート植物園西店	(43.0629781, 141.3372459)
ほっともっと大通西13丁目店	(43.0576179, 141.3368848)
セブン-イレブン札幌南2条西1丁目店	(43.0583111, 141.3572974)
auショップ狸小路店	(43.0577801, 141.3550517)
業務スーパーすすきの狸小路店	(43.0577345, 141.3551709)
ABCマート札幌店	(43.0575748, 141.3542935)
洋服の青山札幌中央本店	(43.0572076, 141.3536348)
セブン-イレブン札幌狸小路4丁目店	(43.0570748, 141.3522522)
ファミリーマート札幌厚別西4条店	(43.0520504, 141.4592239)
ファミリーマート札幌北24条駅前店	(43.0905513, 141.3446676)
ファミリーマート東札幌店	(43.0512761, 141.3853516)
イオン東札幌店	(43.0527388, 141.38525)
ファミリーマート札幌厚別西2条店	(43.0489038, 141.4649392)
ファミリーマート本郷通店	(43.0398117, 141.4186837)
セブン-イレブン札幌二十四軒2条店	(43.068897, 141.309831)
ローソン札幌二十四軒3条	(43.0741959, 141.3123401)
セイコーマート二十四軒3条店	(43.0712205, 141.3108045)
クリーニングace円山店	(43.0595786, 141.3170141)
アオキ札幌二十四軒店	(43.0744203, 141.3127592)
ホワイト急便二十四軒3条5丁目店	(43.0713907, 141.3109908)
トヨタ二十四軒店	(43.0753024, 141.3136459)
カメラのイシオ	(43.0614865, 141.3134426)
ワッツ札幌中央店	(43.0562395, 141.3420796)
ドコモショップ桑園店	(43.0691146, 141.3317892)
auショップ桑園駅前店	(43.0693974, 141.331738)
セブン-イレブン北海道STサッポロファクトリー店	(43.065546, 141.3624755)
セブン-イレブン札幌大通東4丁目店	(43.0618378, 141.3621496)
三菱自動車サテライトショップ札幌中央	(43.0660343, 141.3785123)
ダイソー北野7条店	(43.0182672, 141.4529417)
auショップ札幌駅北口店	(43.0689872, 141.3485573)
ファミリーマート白石ガーデンプレイス店	(43.0456784, 141.3970033)
セブン-イレブン地下鉄白石駅前店	(43.0454259, 141.3953112)
ファミリーマート地下鉄白石駅前店	(43.0471195, 141.3972746)
ファミリーマート札幌南郷通1丁目店	(43.0460669, 141.3972505)
ダイソー	(43.0455749, 141.3968964)
セイコーマート地下鉄白石駅前店	(43.0451201, 141.3986613)
セブン-イレブン白石バスターミナル前店	(43.0466051, 141.395735)
ローソン札幌北10条店	(43.072652, 141.348761)
コープさっぽろ北12条店	(43.0755352, 141.3524952)
ダイソーコープさっぽろ北12条店	(43.0756845, 141.3524675)
まいばすけっと北11条西4丁目店	(43.0742291, 141.3478994)
セイコーマート北13条西店	(43.0768918, 141.3481196)
アジア食品楽市北区店	(43.0787901, 141.3460599)
セブン-イレブン札幌北17条店	(43.0807491, 141.3473675)
ローソン札幌北大北口店	(43.0810426, 141.3449926)
ディーシーエム東苗穂店	(43.086324, 141.4038432)
ローソン札幌北41東二丁目店	(43.1100973, 141.3484837)
ボストンベイク	(43.0821962, 141.3464256)
セイコーマートどもん店	(43.0824315, 141.3463612)
ファミリーマート札幌白石本通3丁目店	(43.0498994, 141.4093894)
セブン-イレブン	(43.0368843, 141.4624638)
マックスバリュ北40条店	(43.1078999, 141.3467286)
セブン-イレブン札幌北22条店	(43.0882428, 141.3453384)
ファミリーマート札幌北22条西5丁目店	(43.0872783, 141.3433583)
クリーニングピュア二十四軒店	(43.0775852, 141.309926)
まいばすけっと北23条西3丁目店	(43.0890938, 141.3462426)
ファミリーマート札幌北23条西3丁目店	(43.0892223, 141.3451353)
ラッキー衣料館北24条店	(43.0902766, 141.3453216)
ゲオ札幌北24条駅前店	(43.0900634, 141.3441054)
ローソン札幌北23条西四丁目店	(43.0900634, 141.3439342)
ローソン札幌北23条西店	(43.0895498, 141.3440606)
ドコモショップ北24条店	(43.0900307, 141.3436207)
セブン-イレブン札幌北23条店	(43.0896069, 141.3402709)
セブン-イレブン札幌北24条店	(43.0910899, 141.3472287)
キャンドゥ北24条店	(43.0904507, 141.343965)
キャンドゥ北24条西店	(43.0903093, 141.3357882)
スーパーアークス北24条店	(43.0902266, 141.3362891)
マックスバリュ北店	(43.0917513, 141.342845)
ビックリッキー北25条店	(43.0919708, 141.3421587)
エンパイアー北26条店	(43.0928559, 141.3420052)
エンパイアー幌北店	(43.0896777, 141.3428319)
ローソン札幌北27条西七丁目店	(43.0931101, 141.3378745)
セブン-イレブン北27条店	(43.0963457, 141.3238235)
札幌トヨペットクルマックス琴似店	(43.069982, 141.3059036)
セブン-イレブン	(43.0952802, 141.3413207)
セブン-イレブン札幌北29条店	(43.0956008, 141.3327332)
ファミリーマート札幌北29条西12丁目店	(43.0969024, 141.329906)
まいばすけっと北30条西5丁目店	(43.0964786, 141.3410884)
セイコーマートはぎなか店	(43.0962323, 141.3365179)
ローソン札幌北30条西十一丁目店	(43.0980853, 141.3308287)
セイコーマート北31条店	(43.0976988, 141.3424615)
ネッツトヨタ札幌U-Car 北31条店	(43.0980371, 141.3404453)
セブン-イレブン札幌北31条店	(43.0980709, 141.3392138)
ファミリーマート札幌北32条西4丁目店	(43.0996413, 141.3419759)
ソフトバンクショップソフトバンク北34条駅	(43.0994635, 141.3403623)
マックスバリュ北32条店	(43.1011873, 141.3289811)
セリアマックスバリュ北32条店	(43.1014135, 141.328928)
セイコーマート北34条ターミナル店	(43.100477, 141.341554)
ゲオ札幌北33条店	(43.1001424, 141.3391576)
セカンドストリート札幌北33条店	(43.1000197, 141.3393513)
セブン-イレブン札幌北33条店	(43.1007527, 141.3325227)
ローソン札幌北34条西八丁目店	(43.1026878, 141.3349503)
アンシャルロット	(43.1055859, 141.3318043)
セイコーマートかさい店	(43.103867, 141.3443236)
ケーズデンキ札幌麻生店	(43.1057487, 141.3322092)
セブン-イレブン札幌北39条店	(43.1071525, 141.3416206)
ヤオハチ札幌麻生店	(43.1064363, 141.3386622)
ワイモバイル麻生北40条西	(43.1076718, 141.3387779)
ローソン札幌北40条西四丁目店	(43.1079386, 141.3386964)
富士メガネ麻生店	(43.1087899, 141.3384698)
ダイソー札幌東光ストア麻生店	(43.1083004, 141.3390394)
ブックオフ札幌麻生駅前店	(43.1094127, 141.3375154)
麻生斎場	(43.1098235, 141.3364211)
札幌博善斎場	(43.0192919, 141.3444318)
西松屋	(43.0143529, 141.4289815)
ファミリーマート札幌麻生町5丁目店	(43.1117751, 141.3379928)
auショップ麻生	(43.1102868, 141.3386843)
ソフトバンクショップソフトバンク札幌麻生	(43.1099961, 141.3385802)
グラスイズム麻生店	(43.1096375, 141.3384539)
シルク麻生店	(43.1123998, 141.3376161)
北海道マツダ麻生店	(43.1153659, 141.3402343)
ベルコ麻生シティホール	(43.1170951, 141.3418055)
ジェイ・アール 生鮮市場新川店	(43.0955713, 141.3218427)
セイコーマート新川3条店	(43.0959796, 141.322898)
タイヤ館新川駅前店	(43.098111, 141.3247507)
セブン-イレブン札幌新川2条店	(43.0987425, 141.3179824)
ファミリーマート札幌ロープウェイ入口店	(43.0335946, 141.3342439)
セブン-イレブン札幌藤野2条店	(42.9620933, 141.2951529)
ファミリーマート札幌本郷通2丁目店	(43.0475044, 141.4037955)
やわらぎ斎場やわらぎ新川別邸	(43.1026793, 141.3224826)
ボストンベイク新川店	(43.1004869, 141.3104792)
ベルコ新川シティホール	(43.103466, 141.3133269)
MEGAドン・キホーテ新川店	(43.1027141, 141.3103004)
ローソン札幌新川2条十丁目店	(43.1051563, 141.3065914)
セイコーマート新川5条店	(43.1156154, 141.296803)
セブン-イレブン札幌新川4条店	(43.1149689, 141.295975)
タイヤガーデン札幌新川	(43.1143714, 141.2956415)
ファミリーマート札幌新川3条16丁目店	(43.1127479, 141.2938309)
ワークマンプラス札幌新川店	(43.1151263, 141.2954372)
スズキアリーナAIX’新川	(43.1143416, 141.2945936)
セイコーマート新川西店	(43.1268566, 141.2827188)
セブン-イレブン札幌新川西3条店	(43.1273163, 141.2820611)
スーパーアークスエクスプレス	(43.1242737, 141.2789746)
